speech_id,previous_speech_id,subsequent_speech_id,hearing_id,conversation,text
2923560,2923559,2923561,19196,6,"    Mr. Chairman, I was very pleased to hear _x000D_
from the previous witness about steps they are taking to deal _x000D_
with corruption, because I am very worried about corruption and _x000D_
the efficiency of our programs._x000D_
    It does seem to me that the reforms that you are working on _x000D_
really will give us a better opportunity to deal with these _x000D_
problems in-country, not just providing food but providing a _x000D_
way in which they can have a sustainable future. I think the _x000D_
way the program is being administered from the anticorruption _x000D_
angle is a huge step forward."
2923561,2923560,2923562,19196,6,"    Thank you. Thank you so much for your input _x000D_
and just tremendous successes we have had recently._x000D_
    Senator Perdue."
2923562,2923561,2923563,19196,6,"    Thank you, Mr. Chairman._x000D_
    Thank you, folks, for being here this morning._x000D_
    Having lived outside the United States, I have witnessed _x000D_
the benefits of what you guys do and I want to applaud what you _x000D_
do, and especially the operation CARE being based in Georgia._x000D_
    I am very proud, Mr. Ray, that you are here._x000D_
    Dr. Mercier, I have just a couple questions. From the _x000D_
business sector and business perspective, your recommendations _x000D_
about increasing efficiency, what reforms and what benefits _x000D_
could those reforms bring to the U.S. agriculture business? And _x000D_
how can that help provide for the needs that we are trying to _x000D_
meet in the programs that you guys are representing? Talk about _x000D_
our port systems and national security, as well as shipping._x000D_
    As part of that, my observation is that one of the problems _x000D_
we have in these host countries that we are trying to ship to _x000D_
is infrastructure._x000D_
    Our State exports to a lot of poultry. One of the problems _x000D_
you have is you can get it to their ports. Once it gets to the _x000D_
port, it is very difficult to distribute within the countries. _x000D_
So protein, fat, sugar, those things are in high demand there._x000D_
    Can you just speak to some of those issues as we look at _x000D_
this?"
2923563,2923562,2923564,19196,6,"    Thank you, Mr. Chairman."
2923564,2923563,2923565,19196,6,    Senator Coons.
2923565,2923564,2923566,19196,6,"    Thank you, Chairman Corker, for convening _x000D_
this and leading this effort._x000D_
    Thank you, Senator Cardin, for your insight and your _x000D_
questions._x000D_
    I want to pursue three lines of inquiry, if I might._x000D_
    First, on monetization. David, I want to commend CARE and _x000D_
you for giving up what is tens of millions of dollars of _x000D_
potential cash for CARE in recognition, if I understood your _x000D_
testimony correctly, that there are harmful effects to _x000D_
monetization, that is not just inefficient, it also, in some _x000D_
instances, has been documented to have a negative impact on _x000D_
resiliency and on the development of markets in some of the _x000D_
countries we are most trying to help._x000D_
    Why does monetization continue as a practice? What would be _x000D_
the potential benefits and how might we structure a reduction _x000D_
to monetization and offset it with a more efficient and _x000D_
responsible practice for supporting NGOs, whose primary purpose _x000D_
is providing relief to those who are struggling with food _x000D_
insecurity?"
2923566,2923565,2923567,19196,6,"    This is leading up to my question about _x000D_
reforms we could make by law."
2923567,2923566,2923568,19196,6,"    Senator Coons, if I could, could I add a _x000D_
minute or 2 to your time, and for people who are just watching _x000D_
this, ask your witness to explain how monetization works?"
2923568,2923567,2923569,19196,6,    Sure.
2923569,2923568,2923570,19196,6,"    I think it would be helpful to everyone and _x000D_
help build a case for what you are trying to----"
2923570,2923569,2923571,19196,6,"    If you would, please, because once you _x000D_
really grasp what monetization is and how it works, it is hard _x000D_
to see it as an admirable practice._x000D_
    I am not meaning to impugn those NGOs who benefit from _x000D_
monetization."
2923571,2923570,2923572,19196,6,"    They provide valued and needed services. But _x000D_
the inefficiency of it really is striking._x000D_
    So, Mr. Ray, if you could?"
2923572,2923571,2923573,19196,6,"    And in the same spirit, Dr. Smith, you _x000D_
testified somewhat about the sealift, the maritime fleet that _x000D_
is sustained through cargo preference. Senator Cardin shared _x000D_
some important testimony in front of the Armed Services _x000D_
Committee that suggested that sealift remains an important _x000D_
priority for our national security._x000D_
    You testified earlier that there is a significant mismatch, _x000D_
that a lot of the fleet that is being used for food aid really _x000D_
is not helpful or relevant for maritime military sealift. If we _x000D_
were to simply more directly fund through DOD the maintenance _x000D_
of a DOD appropriate sealift capacity, what difference might _x000D_
there be in efficiency of outcome?"
2923573,2923572,2923574,19196,6,    A rough impression.
2923574,2923573,2923575,19196,6,    Right.
2923575,2923574,2923576,19196,6,"    Understood. So that brings me to my last _x000D_
question, which I think is really the key question here, Dr. _x000D_
Mercier. And the whole panel might address this._x000D_
    So we are using food aid partly to provide food aid, and _x000D_
partly to provide relief from food insecurity, and partly to _x000D_
sustain sealift capacity, and partly to sustain maritime labor, _x000D_
and partly to provide monetization support for NGOs._x000D_
    The concern that has always been raised in these _x000D_
conversations is, what would the impact be if we significantly _x000D_
streamlined and modernized this program so that DOD is paying _x000D_
for sealift and we are providing direct support for NGOs that _x000D_
are doing important development work? And where it is _x000D_
appropriate, we are buying U.S. commodities and shipping them _x000D_
on Jones Act ships and delivering them with American labor. And _x000D_
where it is not, we are doing direct, flexible, local _x000D_
procurement or direct provision through electronic means, as _x000D_
you testified._x000D_
    How would we sustain food aid? How vital are these sectors _x000D_
to sustaining the allocation of food aid?_x000D_
    Senator Cardin raised this central point. The _x000D_
appropriations for food aid have gone down in recent years. I _x000D_
would love to hear from all three of you, what is your _x000D_
guesstimate of the impact on food aid for the long-term, if we _x000D_
were, in fact, to make it more efficient?"
